Date,BLV,BSV,VCLT,VCSH,VGSH
09/10/2014,-0.004325247,-0.000999931,-0.004108155,-0.000750033,-0.000657085
09/11/2014,-0.002670177,0.00062519,-0.003902709,-0.000125784,0.000657085
09/12/2014,-0.010867182,-0.00062519,-0.008638848,-0.000876812,-0.000493145
9/15/2014,0.001576078,0.000749825,-0.002481794,0.000876812,0.000821205
9/16/2014,-0.001576078,0.00037481,-0.001469294,0.000751159,0.000164622
9/17/2014,-0.002819437,-0.00074966,-0.003285456,-0.001376532,-0.000985827
9/18/2014,0.001805648,-0.000250711,0.001700492,-0.000126349,0.000164978
9/19/2014,0.009761846,0.000125595,0.011490561,0.000751723,-0.000328918
9/22/2014,0.002119127,0.000625135,-0.000784357,0.001000914,0.00049273
9/23/2014,0.00222626,0.000499668,0.003692975,0.000124278,0.000328334
9/24/2014,-0.00457012,-0.000125439,-0.005039026,-0.001250429,0.000164081
9/25/2014,0.008120692,0.00062529,0.00593144,0.000876396,0.000492465
9/26/2014,-0.001108503,-0.000499851,-0.001451773,-0.000500517,-0.000327843
9/29/2014,0.00121888,0.000250181,0.001898947,0.000375025,0.000327843
9/30/2014,-0.000553387,0,-0.001563868,-0.001125861,-0.000327843
10/01/2014,0.010870378,0.002234922,0.013796084,0.003029439,0.000885974
10/02/2014,-0.004519647,-0.000374781,-0.00676771,-0.001626001,0
10/03/2014,0.004299876,-0.001248524,0.007320697,-0.000126156,-0.000820636
10/06/2014,0.001758731,0.001248524,-0.000773776,0.000626696,0.000820636
10/07/2014,0.010487159,0.000748428,0.009137806,0.001500329,0.000327883
10/08/2014,0.002388429,0.002242158,0.00393812,0.003493598,0.001639119
10/09/2014,-0.003367079,-0.000622304,-0.004266197,-0.001620988,-0.000491845
10/10/2014,0.004017496,0.000497934,0.002736651,-0.000124173,0.000491845
10/13/2014,0.004647212,0.001864637,0.002947883,0.002864898,0.000163212
10/14/2014,0.004948339,0,0.002939005,-0.000621955,0.000817999
10/15/2014,0.004817117,0.002233142,0.005420424,0.001368183,0.001144547
10/16/2014,-0.00675019,-0.000495797,-0.006834259,-0.001990857,-0.000490454
10/17/2014,0.00064446,-0.000992233,-0.002833896,0.00136914,-0.000817318
10/20/2014,-0.000752385,0.00024786,0.004139395,0.000870522,0.000490088
10/21/2014,-0.003662851,-0.000372136,-0.003484925,0.000124266,0
10/22/2014,-0.001619936,0,0.001961517,-0.001119298,-0.000490088
10/23/2014,-0.005201769,-0.001117096,-0.008198841,-0.000871163,0
10/24/2014,-0.000108845,-0.000622191,0.002741243,-0.000125087,0.000163225
10/27/2014,0.000217218,0.000373214,0.000108973,0.000249811,-0.000654668
10/28/2014,-0.002937481,-0.000497392,-0.003728786,-0.00099642,0.000163725
10/29/2014,-0.000436238,-0.00149333,0.003510137,-0.001996172,-0.000818328
10/30/2014,-0.000545201,0,-0.000219758,0.000375458,0.000328059
10/31/2014,-0.00010926,0.000125025,-0.000876684,0.000124688,-0.000491845
11/03/2014,-0.002947939,-0.000686,-0.000460961,-0.001188971,-0.000589985
11/04/2014,0.000877648,0,-0.000881511,-0.000250052,0.000491367
11/05/2014,0.001971673,-0.000624599,-0.000220295,0.000500374,-0.000163628
11/06/2014,-0.00383814,-0.000249298,-0.005301273,-0.000750942,-0.000491521
11/07/2014,0.00646153,0.001372742,0.006952935,0.001126444,0.000655149
11/10/2014,-0.007010891,-0.000748535,-0.007064337,-0.000875875,-0.000983598
11/11/2014,0.002415827,-0.00024919,0.001660139,0.00037569,0.000492231
11/12/2014,-0.002086008,0.00024919,-0.00221425,0,0
11/13/2014,0.000878585,0.000373906,-0.001330712,-0.00075093,0.000327739
11/14/2014,0.002084639,0.000623355,0.000111022,0.001376206,0.000163628
11/17/2014,-0.003403038,-0.000498276,-0.001555266,0.000250028,-0.000163628
11/18/2014,0.002306336,0.000374252,-0.004343381,0.000375447,0.000163628
11/19/2014,-0.004838553,-0.000124701,-0.001675358,-0.001751778,0.000164223
11/20/2014,0.002972031,0.000373396,0.004240109,0.00075109,0
11/21/2014,0.005370766,0.000373918,0.005439852,0.001000688,0.000491392
11/24/2014,0.002183503,0.000373893,0.000664321,0.000374142,0
11/25/2014,0.005764447,0.000373753,0.005518006,0.000874231,0.000327784
11/26/2014,0.003572193,0.000372508,0.004501547,0.000374491,0.000163148
11/28/2014,0.004097997,0.000995201,0.001969256,0.00037435,0.000327696
12/01/2014,-0.004967595,0.000273733,-0.004750926,-0.000399794,8.18E-05
12/02/2014,-0.007187338,-0.001867066,-0.010082561,-0.001500793,-0.000982982
12/03/2014,0.001528232,0.00024841,0.001891358,-0.000125227,0
12/04/2014,0.006309898,0.000374596,0.004768388,0.000375422,0.000164275
12/05/2014,-0.005437226,-0.002993705,-0.001550009,-0.002379932,-0.001803698
12/08/2014,0.006737435,0.000499377,0.004421367,-0.00012504,0.00016405
12/09/2014,0.007229516,0.000623827,0.010642295,0.001002648,0.000163529
12/10/2014,0.002255453,0.000872895,-0.004593633,0.001502324,0.000820209
12/11/2014,-0.002363592,-0.000872895,0,-0.001251588,-0.000491748
12/12/2014,0.010057195,0.002119517,0.00731859,0.001376662,0.000656013
12/15/2014,-0.002557958,-0.001745022,-0.004690348,-0.002379528,-0.000656013
12/16/2014,0.006700807,0.001370978,0.003819588,0.00075213,0.001147658
12/17/2014,0.000106169,-0.000872579,-0.000326903,0,-0.001311353
12/18/2014,-0.009050639,-0.001747099,-0.00098158,-0.00050166,-0.000492345
12/19/2014,0.006291095,-0.000249,0.006198544,-0.00062674,-0.000164627
12/22/2014,0.002335481,0,0.002490276,-0.000501423,-0.000656432
12/23/2014,-0.013886629,-0.001591962,-0.009706553,0.000591001,-0.000740002
12/24/2014,0.008059626,0.000125038,0.003937262,0.000126665,0
12/26/2014,0.00074936,0.00037613,0.001418483,-0.000629544,0.000658037
12/29/2014,0.003842521,0.001378259,0.005868801,0.000377698,0.000493065
12/30/2014,0.003828389,0.00037524,0.001948362,0.001760606,0.00032863
12/31/2014,0.000530312,0.000500787,-0.000432805,0.000628078,0.000328577
01/02/2015,0.007398204,0,0.007867995,-0.00100546,0.000492791
01/05/2015,0.0070303,0.00087539,0.001609256,0.000377381,-0.000164231
01/06/2015,0.011849336,0.000873734,0.010554144,0.001255536,0.00082006
01/07/2015,0.001445217,0.000873846,0.001908002,0.001379756,-0.000163428
01/08/2015,-0.009433551,0.000124597,-0.008184048,-0.000125447,0.000328219
01/09/2015,0.005505156,0.000997218,0.002983801,0.001002442,0.000819746
01/12/2015,0.003102554,0.000249199,0.006575375,0.001126529,0.000491522
1/13/2015,-0.001033082,0.000996305,-0.004237872,-0.000375514,0.000327681
1/14/2015,0.003302715,0.001616437,0.005294371,0.000750556,0.000818204
1/15/2015,0.012592634,0.001986869,0.009249571,0.002621889,0.001308599
1/16/2015,-0.008993464,-0.000744694,-0.008721902,-0.00112269,-0.00098122
1/20/2015,0.009908162,-0.000993131,0.009349236,0.000873948,0
1/21/2015,-0.004379141,-0.001118971,-0.002827004,-0.000499382,-0.000327379
1/22/2015,-0.004707897,-0.000248665,-0.002835807,-0.001873764,-0.000982232
1/23/2015,0.01142283,0.000622076,0.009836775,0.001124028,0.000818667
1/26/2015,-0.00152276,-0.000373411,-0.000104086,-0.001374341,-0.000491039
1/27/2015,-0.002134655,0.000497574,0.000311921,0.000750407,0.000163919
1/28/2015,0.013546138,0.000993748,0.009531816,0.002246947,0.000981604
1/29/2015,-0.003721951,-0.000248723,-0.004547217,0.000123875,-0.000490919
1/30/2015,0.012320819,0.002481117,0.011227396,0.001993284,0.000981195
02/02/2015,-0.001209392,-0.000818705,-0.000677674,-0.000548677,-8.15E-05
02/03/2015,-0.012778806,-0.001241519,-0.011268566,-0.000748238,-0.00065449
02/04/2015,-0.001317444,0.000496861,-0.005211409,0.000498897,0.000327426
02/05/2015,-0.005489971,-0.000124599,-0.004399377,-0.00037409,-0.000163727
02/06/2015,-0.013137209,-0.003858595,-0.009915037,-0.002622643,-0.002621566
02/09/2015,-0.002067959,-0.000249664,0.001694157,-0.000125361,0
02/10/2015,-0.005606206,-0.000873926,-0.006049856,-0.001126879,0.000163956
02/11/2015,-0.000311686,0,0.000212129,-0.001252891,-0.000491966
02/12/2015,-0.001354785,0.000624086,0.000426246,0.00200463,0.000819943
2/13/2015,-0.006905846,-0.000374103,-0.005655929,0.000750018,-0.000327977
2/17/2015,-0.014169588,-0.000873697,-0.009460686,-0.001501757,-0.000491966
2/18/2015,0.006369573,0.001497641,0.002157922,0.001376443,0.001147611
2/19/2015,-0.004454727,-0.000623944,-0.003023124,-0.000124203,-0.000327668
2/20/2015,0.002865176,0,0.001080873,0.000124203,-0.000819943
2/23/2015,0.00907419,0.000499032,0.011276311,-0.000249564,0.000984037
2/24/2015,0.010552489,0.001994384,0.0050065,0.002498493,0.00098307
2/25/2015,0.003630691,-0.000124894,0.005722238,0,-0.000327528
2/26/2015,-0.009049793,-0.001370492,-0.008808599,-0.001373228,-0.000655542
2/27/2015,0.002817959,0.000623522,0.004467115,0.000749134,0.000328108
03/02/2015,-0.010410743,-0.001023311,-0.014552885,-0.00107629,-0.000492476
03/03/2015,-0.003914603,-0.001249946,0.000647559,-0.00100184,-0.000492152
03/04/2015,0.00127118,0.000500117,0.000971372,0.000501677,0
03/05/2015,-0.002862774,0.000999499,0.000431312,0.001126536,0.000656246
03/06/2015,-0.016270864,-0.002374975,-0.01258478,-0.00212945,-0.001805916
03/09/2015,0.0068828,0.000875358,-0.00076397,0.000251575,0.00114967
03/10/2015,0.008325735,0.000750089,0.006642744,0.000626225,0
03/11/2015,0.007096916,0.000250125,0.006921547,0.000374483,0.000492152
03/12/2015,-0.001268162,0.000997997,0.000754231,-0.000751046,0
3/13/2015,-0.004023561,-0.000124163,-0.006590855,0.000626775,0.000328162
3/16/2015,0.005501563,-0.000250221,0.003895134,0.000500446,-0.000164067
3/17/2015,0.003581574,-0.000249309,0.004740144,-0.000625545,0
3/18/2015,0.018645349,0.003863431,0.017156992,0.004373774,0.00229417
3/19/2015,-0.001755782,-0.001867533,-0.004872604,-0.002372895,-0.001474047
3/20/2015,0.001136671,0.001867533,0.00106144,0.001374929,0.000818885
3/23/2015,-0.000826722,0.000123846,0.000423912,0.000623766,0.000163872
3/24/2015,0.006181766,0,0.00749891,-0.000124824,0.000163699
3/25/2015,-0.005148631,-0.000373127,-0.004851876,-0.000373921,0.000327591
3/26/2015,-0.012466619,-0.000373167,-0.01180584,-0.000125021,-0.00049129
3/27/2015,0.008121065,0.000746294,0.00831023,0.000373848,0
3/30/2015,-0.002491434,0.000373873,-0.000955023,0,0.000327371
3/31/2015,0.001246486,0.000993612,-0.000637385,0.000873759,0.000163919
04/01/2015,0.012133904,0.000634185,0.010376873,0.002295075,0.00114546
04/02/2015,-0.00526639,0.000248148,-0.005080146,-0.000623217,-0.000654685
04/06/2015,-0.004877947,0.001614438,-0.003612888,0.000623217,0.001145444
04/07/2015,0.006947083,-0.000744838,0.009641896,0.000498074,-0.00065409
04/08/2015,0.000102625,-0.000745279,-0.000738147,0,0.000163331
04/09/2015,-0.009863095,-0.000994465,-0.007095673,-0.001495563,-0.00032687
04/10/2015,0.00114683,0,-0.000531743,0.000124823,-0.000655118
4/13/2015,0.00031292,0.000621995,0.000744133,0.000872667,0.000818657
4/14/2015,0.005610178,0.000248148,0.002335053,0.000747092,0.000163331
4/15/2015,-0.000414442,0.000869601,0.002118633,0.000746638,0
4/16/2015,-0.002282814,0.000248312,-0.003922558,0.000746543,0.000654256
4/17/2015,0.00662633,-0.000124639,0.007195355,-0.000497564,0
4/20/2015,-0.004343517,-0.000495965,-0.003802399,-0.000995618,-0.000654256
4/21/2015,-0.002906386,0,-0.001800605,-0.000622528,0
4/22/2015,-0.011395627,-0.001367452,-0.010660299,-0.00087199,-0.000654685
4/23/2015,0.003044764,0.000870144,0.000428402,0.000622832,0.000491354
4/24/2015,0.005227344,0.0006208,0.001926308,0.000373946,0.000817587
4/27/2015,-0.001878269,-0.000247881,0.000534524,0.00037312,-0.000326929
4/28/2015,-0.010608408,-0.000745977,-0.009987929,-0.000996391,-0.000327327
4/29/2015,-0.012858127,-0.000248241,-0.010742522,-0.000747826,-0.000817976
4/30/2015,0.000534727,-0.000746505,0.002070367,-0.000499449,0.000654646
05/01/2015,-0.012104706,-0.000921876,-0.012236524,0.000174946,-0.000966416
05/04/2015,-0.006205855,0.000124393,-0.00732799,-0.00024967,0.000327697
05/05/2015,0.0001087,0.000249595,-0.001672736,0.000499502,-0.000491686
05/06/2015,-0.008114242,-0.000872027,-0.010434586,-0.002126071,0
05/07/2015,0.007130538,0.000622432,0.00685671,0.000500419,0.000163989
05/08/2015,0.006320886,0.001494827,0.004247731,0.00137582,0.000654923
05/11/2015,-0.023520567,-0.001494827,-0.016873353,-0.00125032,-0.000327226
05/12/2015,-0.000778536,-0.000124393,0.000906975,0.000250144,0
5/13/2015,-0.004908754,0.000623093,-0.008193824,0.000874953,0.000654708
5/14/2015,0.00401804,0.000996127,0.005810762,0.002247432,0.000818247
5/15/2015,0.013828477,0.00099525,0.013989467,0.000623198,0
5/18/2015,-0.01082503,-0.00099525,-0.010360763,-0.000997671,-0.00114573
5/19/2015,-0.008140868,-0.001744284,-0.006016631,-0.00187296,-0.000163317
5/20/2015,0,0.00087193,-0.003879896,0.000375055,0
5/21/2015,0.009805604,0.000498504,0.00797096,0.001123993,0.000327318
5/22/2015,0.001771894,-0.000498504,-0.000908199,-0.00187378,-0.000655162
5/26/2015,0.009254239,0.000374693,0.011288243,0.00100002,0.000491161
5/27/2015,0.002409826,0.000249575,0.002242868,0,0.000327483
5/28/2015,-0.004165853,0.000497209,-0.004715279,0.000499112,0
5/29/2015,0,0.000248733,0.000337458,-0.000249406,0.000654626
06/01/2015,-0.00552702,-0.001022172,-0.008390409,-0.001026817,-0.000769676
06/02/2015,-0.010473124,-0.000623141,-0.009494636,-0.00150265,0
06/03/2015,-0.011377525,-0.001123159,-0.009353927,-0.001003682,-0.000327448
06/04/2015,0.007449209,0.000499644,0.009813493,0.001253959,0.000163801
06/05/2015,-0.008016005,-0.001749882,-0.009581952,-0.002509837,-0.000983099
06/08/2015,-0.001815655,0.000500154,-0.000347601,0.000125384,0.000327862
06/09/2015,-0.008208981,-0.000500154,-0.007921901,-0.001006053,-0.000655813
06/10/2015,-0.006317295,-0.000625112,-0.004689246,-0.000503008,0.000163989
06/11/2015,0.016002183,0.001000898,0.016317724,0.001257721,0
06/12/2015,0.000113184,-0.000375786,-0.003242402,-0.000754713,0.000163962
6/15/2015,-0.000793989,0.000375786,-0.001044154,0.000125585,0.000491251
6/16/2015,0.004415546,0.00062503,0.003013704,-0.000125585,-0.000327516
6/17/2015,-0.002940935,0.000623882,-0.001621983,0.001131631,0.001147104
6/18/2015,-0.002836196,0.000499128,-0.001043981,0.000501947,0.00016352
6/19/2015,0.009386098,0.000499636,0.007745903,0.000376827,0.000327233
6/22/2015,-0.013827409,-0.001373224,-0.012632443,-0.000878774,-0.000654847
6/23/2015,-0.006182511,-0.000125132,-0.006787426,-0.000502319,-0.000655495
6/24/2015,0.004925773,0.000125132,0.005270589,-0.000125882,0.000328047
6/25/2015,-0.004007444,-0.000499879,-0.00304229,-0.000503431,-0.000163974
6/26/2015,-0.006907982,-0.000624872,-0.007408225,-0.000754607,-0.000327463
6/29/2015,0.014565609,0.002746565,0.012317405,0.001635275,0.001310464
6/30/2015,-0.002507848,-0.000124287,-0.005377544,0.000125384,0.000326979
07/01/2015,-0.006988432,-0.00193733,-0.002781566,-0.000906707,-0.000605699
07/02/2015,0.003339299,0.001749465,0.00494402,0.001510447,0.001146007
07/06/2015,0.010292863,0.0009987,0.012486559,0.000880751,0.000818012
07/07/2015,0.008497355,0.000124942,0.003242202,0.001883214,0.000163464
07/08/2015,0.005175679,0.001495299,0.006336976,0,0.000653444
07/09/2015,-0.013105015,-0.000871677,-0.012947854,-0.00163198,-0.000816908
07/10/2015,-0.012126321,-0.001747264,-0.013353914,-0.001006601,-0.000818012
7/13/2015,-0.003459151,-0.00099927,-0.001180077,-0.000376106,-0.000654804
7/14/2015,0.001846551,0.00099927,0,0.000250723,0.000491107
7/15/2015,0.006206115,0.000749083,0.007410992,0.000754414,0.000491284
7/16/2015,0.007646868,-0.000249551,0.003158618,-0.000125079,-0.000654863
7/17/2015,0.001704191,-0.000499532,0.005243236,-0.000252514,0
7/20/2015,-0.003183284,-0.000873864,-0.002560011,-0.000503269,-0.000655146
7/21/2015,0.002956606,0.000249694,0.002095648,0.000377558,0.000163959
7/22/2015,0.003286957,-0.0003751,0.003828914,-0.000753879,-0.000327544
7/23/2015,0.008338814,0.000749846,0.007615267,0.001508687,0.000491203
7/24/2015,0.000336965,0.000500084,0.004243241,-0.000376584,0.000327529
7/27/2015,0.001569339,0.000997581,-0.000342655,0.00050265,0.000654863
7/28/2015,-0.001793495,-0.000249541,-0.000801741,0.000878154,-0.000491284
7/29/2015,-0.001573677,-0.00074804,-0.006553229,-0.00037643,-0.000163579
7/30/2015,0.003590819,0.00012428,0.00483263,-0.000879294,0
7/31/2015,0.007697563,0.001247346,0.002408131,0.002385676,0.000981797
08/03/2015,0.005660075,0.000985356,0.005467089,0.000137651,-0.000769574
08/04/2015,-0.006452602,-0.002246523,-0.005157425,-0.0027662,-0.001146904
08/05/2015,-0.006944238,-0.00087539,-0.004722141,-0.001134293,0.000491751
08/06/2015,0.004709732,0.000625071,0.001037945,0.000252301,0.000163942
08/07/2015,0.009130266,0.000250319,0.005864722,-0.001008792,0
08/10/2015,-0.009689582,-0.000125251,-0.007826624,0.000378151,-0.000328166
08/11/2015,0.010132997,0.001623641,0.009888359,0.002267244,0.001146947
08/12/2015,-0.002773591,0,-0.007695313,0,-0.000491213
8/13/2015,-0.00267018,-0.00099871,0.001958497,-0.000881551,-0.000491509
8/14/2015,0.002780997,-0.000999723,0.000459774,-0.000629039,-0.000327655
8/17/2015,0.000555049,0.001124354,0.001609654,0.000755977,0.000491598
8/18/2015,-0.005901386,-0.000499503,-0.005527246,-0.00037803,0.000163624
8/19/2015,0.005791084,0.001996531,0.007132899,0.001636005,0.001146183
8/20/2015,0.007301387,-0.000123918,0.002976899,-0.000880088,-0.000654762
8/21/2015,-0.00132342,0.001245644,-0.001029455,0.000251695,0.00081859
8/24/2015,-0.004979315,0.000125157,-0.009542705,-0.001637484,0.001307317
8/25/2015,-0.0073476,-0.000125157,-0.009401841,0.000629872,-0.000980432
8/26/2015,-0.008078529,-0.001121725,-0.00537868,0.000881547,-0.000326885
8/27/2015,-0.002481511,0,0.00082018,-0.000252417,-0.000327628
8/28/2015,0.005854936,-0.001247157,0.00467534,-0.000251101,-0.000327226
8/31/2015,-0.0043883,-0.000374503,-0.007021432,-0.000629514,-0.00032757
09/01/2015,0.004546669,0.001599072,0.005959011,0.002621751,0.000442512
09/02/2015,-0.003834101,0.000249831,-0.001524195,0.000251394,-0.000655354
09/03/2015,0.005745714,0,0.005850704,0.001006693,0.000982961
09/04/2015,0.006607018,0.000623714,0.006512757,-0.000252516,0.000163363
09/08/2015,-0.009194084,-0.000873545,-0.006163159,0.000252516,-0.001146324
09/09/2015,0.001463138,0.000249831,0.001980797,-0.000754674,0.000819025
09/10/2015,-0.006771214,-0.000249831,-0.003381167,-0.000378104,-0.000491549
09/11/2015,0.006771214,0.000873545,0.002566319,0.001005894,0.000491549
9/14/2015,0.000675396,-0.000374159,0.000814848,-0.000251173,-0.000163671
9/15/2015,-0.015518492,-0.002373891,-0.011826588,-0.002645052,-0.001474851
9/16/2015,-0.001142246,0.000625154,0.000353839,-0.000125321,0
9/17/2015,0.007854787,0.002621519,0.009024997,0.003148431,0.001802457
9/18/2015,0.008130554,0.001369877,0.007903804,0.000251078,0.000817404
9/21/2015,-0.007790688,-0.001619854,-0.010590858,-0.000503594,-0.00065404
9/22/2015,0.008128154,0.000997517,0.008620615,0.001132126,0.000163591
9/23/2015,-0.000337465,0,-0.000811965,0.000250514,0.000163855
9/24/2015,0.001573769,-0.000124085,0.002318838,0.000251033,0.000326594
9/25/2015,-0.005970202,-0.000498852,-0.006157082,-0.001255782,-0.00065404
9/28/2015,0.008437412,0.000747532,0.002443785,-0.000629215,0.000818305
9/29/2015,0.001119505,0.000871389,0.00185867,0.001131948,0.000653633
9/30/2015,-0.000336176,0.000373068,-0.001742345,0.001506115,0.000326783
10/01/2015,0.002759094,-3.68E-05,0.002459038,-0.000980758,0.000163297
10/02/2015,0.004691797,0.002362908,0.004529539,0.002638359,0.000816992
10/05/2015,-0.007832285,-0.00111855,-0.005694112,-0.000502052,-0.000653286
10/06/2015,0.005824477,0.000248561,0.003605914,0.00075288,0.000163461
10/07/2015,0.001228002,-0.000621945,0.001509243,0.000250973,-0.000163461
10/08/2015,-0.008176849,0.000124661,-0.00441595,0.000250464,-0.000490272
10/09/2015,0.004601046,-0.00024911,0.001977592,0,0.000163197
10/12/2015,0.004245081,0.000746394,0.003944284,0.00025052,0.00016337
10/13/2015,-0.001561887,0.00037325,-0.001158481,-0.00025052,0
10/14/2015,0.007784149,0.001738374,0.004048159,0.001377514,0.001633372
10/15/2015,-0.000997238,-0.000993465,-0.002659151,-0.000249658,-0.00081638
10/16/2015,0.000221151,-0.000496827,0.002774275,0.000375541,-0.000326662
10/19/2015,-0.002107963,0.000496827,-0.000576807,-0.000501248,0.000490144
10/20/2015,-0.006130015,-0.001864553,-0.002427994,-0.000125158,-0.000490144
10/21/2015,0.007239981,0.000746394,0.007956245,0.000751144,0
10/22/2015,0.003213497,0.000746149,0.003210353,0.001001202,0.000163263
10/23/2015,-0.005212501,-0.00099471,-0.001947966,-0.000250266,-0.000326426
10/26/2015,0.004326387,-0.000124842,0.002748777,-0.001126326,-0.000163461
10/27/2015,0.002322666,0.000497435,0.003312038,0.001626216,0.000326624
10/28/2015,-0.003208307,-0.001492395,-0.002968674,-0.002878961,-0.001307627
10/29/2015,-0.011927891,-0.001371758,-0.013701193,-0.002258938,-0.000327542
10/30/2015,0.005479989,0.000499365,0.003009458,0.00113039,-0.000490842
11/02/2015,-0.003913645,-0.001273192,-0.003545236,-0.00113039,-0.000983116
11/03/2015,-0.004729523,-0.00012481,-0.002213915,-0.000376852,0
11/04/2015,0.001579536,-0.001750259,0.000116467,-0.001383401,-0.000819714
11/05/2015,-0.004292656,0.000374626,-0.001518562,-0.000378203,-0.00032811
11/06/2015,-0.010696286,-0.001878001,-0.008330183,-0.001764488,-0.000656015
11/09/2015,-0.004356323,-0.000125461,-0.002359353,-0.000883054,-0.0004928
11/10/2015,0.002982787,0.001252773,0.000236181,0.000631386,0.000820798
11/11/2015,-0.002523251,-0.000251295,-0.002482586,0.000630314,-0.000327998
11/12/2015,0.004125706,-0.000375002,0.004016777,0.000252077,0
11/13/2015,0.003995223,0.001252302,0.004351937,0.00163762,0.000984126
11/16/2015,-0.000911861,0.000499597,-0.003056438,0.001760494,-0.000163805
11/17/2015,0.001709344,0,0.004112545,-0.000628479,0.000163805
11/18/2015,0.000909829,-0.000499597,0.000703971,-0.000125854,-0.000820186
11/19/2015,0.004085896,0,0.00723773,-0.000251755,-0.000163939
11/20/2015,-0.001814342,0,-0.000814572,-0.000628649,-0.000164385
11/23/2015,0.001701011,-0.000125881,-0.002097448,0.000502629,0.000164385
11/24/2015,0.000792266,0.000750968,0.000933171,0.001006215,0.000327998
11/25/2015,0.001357663,-0.0002499,0,0.000125894,-0.000164058
11/27/2015,0.000225933,0,0.00058248,0.000627846,0
11/30/2015,0.001129524,-0.000375187,0.001513372,-0.00138218,-0.000163939
12/01/2015,0.010972572,0.001464098,0.009818193,0.001421264,0.000377663
12/02/2015,0.000335429,-0.00087549,-0.002199606,-0.001383259,-0.000657164
12/03/2015,-0.0219666,-0.001002602,-0.019068352,-0.002016786,-0.000164358
12/04/2015,0.005935632,0,0.006240228,0.000756379,0
12/07/2015,0.006013653,0.000751611,0.00573424,0.000125903,0.000164358
12/08/2015,-0.001698208,-0.00050076,-0.000466323,-0.001260806,-0.000164358
12/09/2015,0,0.000125018,-0.00304071,0.001512998,0.000328562
12/10/2015,0.000112873,-0.000500948,0.000469118,-0.001008371,-0.000656996
12/11/2015,0.006437769,0.002127885,0.005718952,-0.0003787,0.001970313
12/14/2015,-0.013258464,-0.001751955,-0.011118875,-0.002021387,-0.001641879
12/15/2015,0.00068404,-0.0015039,-0.001648679,-0.000886212,-0.000328433
12/16/2015,-0.001368655,-0.00138197,0.001060525,-0.000759814,-0.000987116
12/17/2015,0.006031885,0.000251528,0.003761195,-0.000379561,0.00065779
12/18/2015,0.002379406,0.001255435,-0.000234663,0.001645407,0.000822117
12/21/2015,-0.00340197,0.000376094,-0.003408843,-0.000125885,-0.000328671
12/22/2015,-0.001591121,-0.000125601,-0.001531585,0.000379434,-0.000493446
12/23/2015,-0.004675586,-0.000577964,-1.15E-05,0.001267816,0.000329727
12/24/2015,0.004469659,0.000754017,0.002365496,0.001013064,-0.000164841
12/28/2015,0.001257247,-0.000125167,0.001417034,-0.001139789,0
12/29/2015,-0.011719026,-0.001131916,-0.009722205,-0.001267856,-0.000658868
12/30/2015,-0.000924539,0.000251343,-0.00250612,0.000633897,0.000493982
12/31/2015,0.004155451,0.000628681,0.005479863,0.001520209,0.000494358
01/04/2016,0.003105188,0.000377059,-0.001902227,-0.000632829,-0.000494358
01/05/2016,-0.000229419,-0.000125167,0.001902227,-0.00025342,0.000164886
01/06/2016,0.008008595,0.001129554,0.006748462,0.00037965,0.000987252
01/07/2016,0.001707798,0.00150526,-0.000944445,0.000506599,0.000657985
01/08/2016,0.003065573,0.001127236,0.0017699,0.000126718,0.000656588
01/11/2016,-0.007512562,-0.000125465,-0.00579374,0.000885801,-0.000327785
01/12/2016,0.006832511,0.000125465,0.006029736,0,0.000163842
1/13/2016,0.006447953,0.001125754,0.000824642,0.000252492,0.000985217
1/14/2016,-0.006221172,-0.00037504,-0.006735656,-0.000379322,0.000164072
1/15/2016,0.006108386,0.001125009,-0.000237222,0.000253778,0.000984177
1/19/2016,-0.002710735,-0.00074997,-0.004993195,-0.000379952,-0.000491795
1/20/2016,-0.001018119,0.001124588,-0.006697093,0,0.000983402
1/21/2016,0.002148753,0.000249781,0.000239517,0.000126174,-0.000491608
1/22/2016,-0.001017315,-0.001625145,0.003592438,-0.000252692,0
1/25/2016,-0.001243629,-0.000124263,-0.002034282,-0.000506279,-0.000655714
1/26/2016,0.001695205,0.001125009,0.000598963,0.000632797,0.000655714
1/27/2016,-0.003168326,0.000125115,-0.001916862,-0.000505975,0.000819314
1/28/2016,0.004072602,0.000748988,0.000959098,0.000379457,0.000327872
1/29/2016,0.003044134,0.001122665,0.004542476,0.001390584,0.000654732
02/01/2016,-0.001673691,-0.000823869,-0.002973133,-0.001126718,-0.000884743
02/02/2016,0.010466638,0.002245449,0.00550685,0.001265921,0.001800612
02/03/2016,-0.003476292,0.000623878,-0.006106958,0.000631972,0.000164127
02/04/2016,0.003812329,0.00062284,-0.000360588,-0.000378861,-0.000164127
02/05/2016,-0.000559612,-0.000498456,0.000240921,-0.000506167,0
02/08/2016,0.009584693,0.001493551,0.003477498,0.000885029,0.001144707
02/09/2016,-0.000998675,0,-0.001437497,-0.000631972,-0.000326639
02/10/2016,0.004320172,0.000622143,0.00526092,-0.000379548,0.000163016
02/11/2016,0.004412333,0.000247986,0.002382458,0.000253431,0.000653751
02/12/2016,-0.007512373,-0.001741468,-0.003098363,-0.002534126,-0.000980642
2/16/2016,-0.007457416,-0.000372954,-0.002628742,-0.000888068,-0.000490066
2/17/2016,-0.001789122,-0.000498368,-0.000957892,0.000888068,0.000326581
2/18/2016,0.007915267,0.001245335,0.006684997,0.001521374,0.000653999
