Date,JPM,XOM,PG,D,VZ,EQR,NEM,AAPL,BA,JNJ,NKE
3/8/2015,0,-0.014624966,-0.003918626,0.000279126,0.003839177,0.009445908,-0.044663712,-0.023860191,-0.003334797,-0.001898032,-0.003390392
4/8/2015,-0.001021894,-0.011466908,-0.006434619,-0.020709648,-0.006407335,-0.01265892,-0.00121864,-0.032609752,-0.001044524,-0.002201611,0.008152657
5/8/2015,0.003935996,0,-0.001845694,0.012870696,-0.000643041,-0.000939283,-0.003053549,0.006607539,0.01613502,0.007188335,0.008429312
6/8/2015,-0.007008195,0.011851169,-0.000396128,0.00238603,-0.000214624,0.003617723,0.000611442,0.002173863,-0.007826279,-0.014530059,-0.014059731
7/8/2015,-0.002934773,-0.016266669,-0.003438518,0.014060405,-0.005806832,0.005734266,-0.013538915,0.003381655,-0.009782058,-0.002222945,-0.005312957
10/8/2015,0.012268155,0.024682709,0.011852891,0.000138158,0.018592485,0.001063437,0.04896737,0.035712179,0.023866797,0.009464243,0.007395487
11/8/2015,-0.009626474,-0.006816074,-0.002096879,0.004550881,0.007803264,0.014375544,0.004708581,-0.053441113,-0.012486695,-0.007846888,-0.007832332
12/8/2015,-0.01461644,0.016637118,0.002227898,0.02459848,0.00523863,0.006265466,0.063143081,0.01530218,-0.011309962,-0.003034824,-0.012307095
13/08/2015,0.004600096,-0.001778272,-0.008017255,0.005889385,-0.003979208,-0.000650782,-0.03649022,-0.000781426,0.016571983,-0.002332709,0.004765304
14/08/2015,0.00502041,-0.003694078,-0.00211363,0.005855175,-0.003573011,0.00441717,-0.008036886,0.007009965,0.00193125,0.003345341,0.006667889
17/08/2015,0.002647973,0.00521876,-0.001190707,0.011214684,0.000631413,0.005043268,0.028411163,0.010295255,-0.004489814,0.010670659,0.00540687
18/08/2015,0.002054728,-0.011106531,-0.005310319,-0.00170701,-0.001263013,0.002318965,-0.017519678,-0.005649386,0.00110721,-0.005019447,-0.001392424
19/08/2015,-0.008983318,-0.021671147,-0.013534298,0.000656361,-0.000421663,-0.016085565,0.021991382,-0.012872278,-0.013086607,-0.000603861,0.001218548
20/08/2015,-0.024862662,-0.022016532,-0.002837668,-0.005531197,-0.011874873,-0.006691884,0.033994096,-0.020733297,-0.040757878,-0.005249738,-0.023410485
21/08/2015,-0.03613178,-0.033268413,-0.028406616,-0.00423495,-0.01677801,-0.020884994,-0.022349856,-0.063113284,-0.039524191,-0.025621202,-0.049560713
24/08/2015,-0.054110995,-0.048429654,-0.038307893,-0.041153594,-0.029944996,-0.053425152,-0.071397881,-0.025279002,-0.034920635,-0.029092407,-0.02847312
25/08/2015,-0.005658972,-0.00014546,-0.010468062,-0.029878335,-0.028107288,-0.022514943,-0.04356419,0.005994476,-0.013456053,-0.022773837,-0.003278774
26/08/2015,0.048861781,0.053691806,0.035605089,0.014807903,0.037450887,0.033374487,-0.022514867,0.055770451,0.030218554,0.047146038,0.049282088
27/08/2015,0.024649562,0.031899601,0.00814725,0.008319598,0.022551622,0.025346112,0.054766255,0.029021303,0.019372165,0.011602992,0.03487606
28/08/2015,-0.005442736,0.002935117,-0.003784487,-0.002530748,-0.002601562,-0.002464943,0.027755025,0.003271433,0.010335315,-0.010972458,-0.001066173
31/08/2015,-0.00046769,0.002261651,-0.007611951,-0.018185304,-0.001302979,-0.023442377,-0.005841491,-0.00468958,-0.01940061,-0.012582752,-0.006689088
1/9/2015,-0.042220709,-0.042906168,-0.025365026,-0.028354854,-0.024420555,-0.025155901,-0.02011893,-0.045726191,-0.025105733,-0.020315927,-0.028316631
2/9/2015,0.018062228,0.015828298,0.013121048,0.004267892,0.009971964,0.009739527,-0.031575078,0.041994822,0.024723141,0.013589777,0.018876202
3/9/2015,0.00175648,0.00761815,0.001717406,0,0.008125632,0.003983019,-0.001234584,-0.017691805,0.002981172,-0.00763469,0.003886616
4/9/2015,-0.019005285,-0.018188658,-0.016872465,-0.012710658,-0.019881659,-0.018338719,-0.030733303,-0.010016586,-0.009663424,-0.014460965,-0.010519552
8/9/2015,0.026634124,0.014250875,0.017587204,0.021920738,0.023375016,0.015352711,0.018018657,0.027441169,0.030809004,0.028396344,0.018605968
9/9/2015,-0.01563783,-0.020619211,-0.021667752,-0.009356742,-0.010737222,-0.012753701,-0.021533513,-0.01941993,-0.008781471,-0.018479418,-0.017057228
10/9/2015,0.007689571,0.007196314,-0.002339208,-0.011969218,0.001540707,0.002592841,-0.003848413,0.021732183,0.006761756,0.005407124,0.004721983
11/9/2015,-0.001596899,0.002341299,0.001462891,0.00725778,0.005921833,0.019655859,0.042773789,0.014463769,0.008351551,0.002262507,0.01296167
14/09/2015,-0.002881371,-0.002755046,-0.005275385,0.005152354,-0.001751055,-0.004523769,-0.021787543,0.009585362,-0.001783687,0.004187532,0.000625801
15/09/2015,0.019054137,0.00509111,0.020217163,-0.000440916,0.015649392,0.017416475,0.005022176,0.008376805,0.013814637,0.011506655,0.017277474
16/09/2015,0.008769226,0.019571157,0.0093156,0.009793395,-0.00388951,0.007490442,0.058965444,0.001117436,0.006581456,0.002222287,0.015169115
17/09/2015,-0.023504484,0.002150987,0.001995504,0.0102742,-0.02100266,0.011120662,0.01755472,-0.021622216,0.001820257,0.002428087,-0.002685822
18/09/2015,-0.027674108,-0.024195939,-0.004280449,-0.006644389,-0.014699664,-0.006909871,-0.015196172,-0.004134302,-0.009943639,-0.01540701,-0.001910503
21/09/2015,0.008334209,0.009721575,0.010100675,0.004626611,0.005147172,0.014182577,-0.020827716,0.015394588,-0.000514312,-0.002788042,0.013039448
22/09/2015,-0.00882653,-0.008896317,-0.006532443,-0.00346819,-0.00829345,-0.008512925,-0.06457868,-0.015835044,-0.01503678,0.001180492,-0.005074645
23/09/2015,-0.004442551,-0.006067092,0.000996591,0.002024566,-0.010179704,0.004677435,-0.002569106,0.008080115,-0.017466663,-0.002684889,-0.004667099
24/09/2015,-0.006950281,0.005929612,0.015535019,0.00288509,0.002498102,-0.008130711,0.07612716,0.005930507,-0.014689028,-0.00549953,-0.005560164
25/09/2015,0.020544848,0.006851182,0.018191006,0.009177229,0.002944116,0.008267819,-0.01138762,-0.002524971,0.00966377,-0.016132856,0.085209463
28/09/2015,-0.024537964,-0.008640099,-0.012462074,-0.009032891,-0.010914447,-0.021359869,-0.034962162,-0.019987467,-0.022227887,0.004057686,-0.023145839
29/09/2015,-0.002336992,0.005083708,0.00708096,-0.002018494,-0.004812533,0.030648344,-0.012563207,-0.030521618,0.004826965,0.018112212,-0.020430036
30/09/2015,0.018707585,0.018735093,-0.00471495,0.015608657,-0.000459641,0.021121247,0.015679483,0.011305703,0.016943011,0.003326476,0.027202789
1/10/2015,0.007353408,-0.003908084,0.000138966,-0.017486861,-0.012720961,0.001994924,-0.014416028,-0.006548883,-0.002599833,-0.001930325,0.006968892
2/10/2015,-0.002791502,0.024277391,0.00651124,0.002743769,-0.002797235,0.01070381,0.074784185,0.007274003,0.014819685,0.008124639,0.011082829
5/10/2015,0.019702661,0.01218194,0.010986034,0.013890122,0.026717296,0.004458756,0.050267701,0.003617335,0.010953738,0.008797261,-0.007535826
6/10/2015,0.000483475,0.013962855,0.00245543,-0.007708749,0.001362788,-0.009862391,0.02203927,0.004772842,0.004541309,-0.014241994,-0.008728735
7/10/2015,0.001288715,0.016678285,0.004349991,0,0.008128683,0.013780752,0.031646733,-0.004772842,0.017596461,0.016560851,-0.008887611
8/10/2015,0,0.010425483,0.009181725,0.013239256,0.008628241,0.008178296,-0.014893806,-0.011621793,0.014634742,0.001052231,0.022753299
9/10/2015,-0.003224177,-0.009667796,0.001075119,0.004374807,-0.001583772,0.001808023,0.014365514,0.023645242,0.004735839,0.0030454,0.000240108
12/10/2015,-0.003396741,0.000504466,-0.002016428,0.01370448,0.003165263,0.008225372,-0.025683321,-0.004648649,0.006990372,0.006479885,0.011855228
13/10/2015,-0.002758147,-0.001767112,-0.002963953,-0.001389908,0.001353526,-0.011974777,-0.004345381,0.0017011,-0.002775941,-0.005641484,-0.004915946
14/10/2015,-0.025671972,0.012553748,0.001348425,0.00263912,-0.008375849,-0.010547542,0.058155616,-0.014234553,-0.044231552,-0.009684731,0.000238322
15/10/2015,0.031180599,0.016332592,0.000808157,0.009800643,0.015339739,0.023800885,-0.008769782,0.0148604,0.023343356,0.027338404,0.023171837
16/10/2015,0.008687029,0.012198595,0.008446528,0.004659435,0.000671275,0.006498698,-0.016192496,-0.007357517,0.001527404,0.011157611,0.012960403
19/10/2015,-0.003369194,-0.018230275,0.003465677,0.003139805,0,0.017498869,-0.02344305,0.006194877,0.005941522,-0.003058518,0.02078338
20/10/2015,0.004810017,-0.001977457,-0.009760396,0.004352269,0.012008826,-0.007893288,0.015513076,0.018093353,0.003317674,-0.003580071,-0.006325819
21/10/2015,-0.007385075,-0.00770019,-0.002402234,0.003115856,-0.008435489,-0.000629188,-0.022545522,-8.7689E-05,0.016496107,0.00040994,0.000755262
22/10/2015,0.018044457,0.032866178,0.016977046,0.007681577,0.022700624,0.003392735,0.032580016,0.015179311,0.035621489,0.019274388,-0.000453033
23/10/2015,0.010703891,0.001085295,0.028708468,-0.019110202,0.005866554,-0.003140766,0.026958081,0.030525234,0.002661515,0.007806028,-0.014300089
26/10/2015,0.000469474,-0.021438133,0.005954024,-0.003289382,0.004323147,0.018328294,-0.039118024,-0.032431605,0,-0.003695186,0.006490635
27/10/2015,-0.004077218,-0.00160191,-0.002584334,-0.006611609,-0.004106993,-0.01619147,-0.001597026,-0.006352594,0.011926215,0.002498312,-0.004271343
28/10/2015,0.028808254,0.01456851,-0.010142813,-0.011676664,0.006692104,-0.009209069,0.020042656,0.040378345,-0.003914548,0.002890299,0.003586356
29/10/2015,-0.004437554,-0.000607719,0.006643442,-0.008989062,-0.001722726,-0.009805578,0.037914615,0.010509044,-0.004744512,0.008818286,-0.001295963
30/10/2015,-0.014831033,0.006182664,-0.008344229,0.007729964,0.010291935,-0.010549059,-0.021856023,-0.008582426,0.006028783,-0.003359369,-0.000686544
2/11/2015,0.019879089,0.030237235,0.002876112,-0.009848159,-0.002135367,0.035447778,0.008697744,0.013960681,0.002225905,0.011220314,0.001220437
3/11/2015,0.003655,0.018242314,0.005857541,-0.00028297,-0.007079402,-0.008146996,-0.021107838,0.011405216,-0.002091104,-0.002057489,0.001599329
4/11/2015,0.001063773,-0.010067962,0.00012987,-0.001981497,-0.006696194,-0.00403528,-0.010985921,-0.004661141,0.006839067,-0.000195831,-0.007946155
5/11/2015,0.008919744,-0.013700766,-0.008732626,-0.004687493,0.001299615,0.000252728,-0.082764471,-0.004620613,-0.001485862,0.003818408,0.01144111
6/11/2015,0.029950416,-0.004017485,-0.010792426,-0.03461846,-0.009132479,-0.028965251,0.002283229,0.001157084,-0.000202387,-0.004014733,-0.000607302
9/11/2015,-0.015753121,-0.021607486,-0.002251954,-0.001770182,-0.01054038,-0.009144455,0.018079486,-0.004055702,-0.013337648,-0.010653391,-0.009913692
10/11/2015,0.004294092,0.004869131,0.00489516,0.001033082,-0.00442494,0.017819065,-0.022651236,-0.032024358,-0.005701685,0.006031057,-0.003685441
11/11/2015,-0.004887848,-0.008904009,0.002504327,0.007493728,0.004866441,0.01051561,0.018724368,-0.005668013,-0.001102805,0.004033296,-0.02004569
12/11/2015,-0.020248023,-0.027449744,-0.017262254,-0.005872701,-0.010870756,-0.008840986,-0.026197415,-0.00336456,-0.01704229,-0.015733055,-0.011365653
13/11/2015,-0.006689382,-0.016634498,-0.009420393,0.004261074,-0.013474703,-0.005290888,0.009761568,-0.02964362,0.000350861,-0.003896998,-0.033250263
16/11/2015,0.01438693,0.035223757,0.017956035,0.015423299,0.018147937,0.012855709,0.00740099,0.016246296,0.012752454,0.013327053,0.013044305
17/11/2015,-0.005730115,-0.011687145,-0.003059199,-0.013957782,0.00088749,0.004587531,-0.043472282,-0.00430076,0.011428658,0.002762405,-0.007153335
18/11/2015,0.019764485,0.009707113,0.010995466,0.002631909,0.006632896,0.001016706,0.043472282,0.031174076,0.014947766,0.01146139,0.025770548
19/11/2015,0.003108502,-0.005464095,0.004207227,0.004952565,0.008338921,0.005067549,0.023543594,0.012623503,0.006453384,-0.001755038,0
20/11/2015,-0.001775061,-0.006371253,-0.005261598,0.002612343,-0.008118583,0.006424888,-0.020711162,0.004368353,0.001071522,0.007247441,0.053179618
23/11/2015,-0.009820098,0.006122109,0.001976208,-0.011359081,-0.008851536,0.001881599,-0.006811105,-0.013077509,-0.007120295,0.002825499,-0.001433437
24/11/2015,-0.001496551,0.019734221,0.006298631,-0.001480867,0.00443564,-0.008432614,0.024748702,0.009550799,0.002087595,-0.007128612,0.00037747
25/11/2015,0.001197268,-0.007724177,-0.007220467,-0.00386036,-0.005992637,0.009309634,-0.00501243,-0.007175852,-0.008241139,-0.000784107,0.012151358
27/11/2015,0.004625846,-0.000245971,-0.002637879,0.002228888,0.006877308,0.009843679,-0.029463849,-0.001865794,-0.003261336,0.004013221,0.001490156
30/11/2015,-0.007321482,0.005279473,-0.011426617,0,0.004852425,-0.010345068,0.056998566,0.004150668,-0.010259741,-0.011099967,-0.01537877
1/12/2015,0.013850608,0.002812855,0.014591628,0.000593824,0.002856096,0.016278684,-0.001086918,-0.008147895,0.01562165,0.011002262,0.007756396
2/12/2015,-0.01415064,-0.028990871,-0.001977118,-0.019019871,-0.014585829,-0.014901023,-0.029803587,-0.00907471,-0.005293598,-0.003033207,-0.004963172
3/12/2015,-0.012985503,-0.01443468,-0.000660228,-0.014774399,-0.008046617,-0.029197583,0.048122547,-0.009331471,-0.00957197,-0.012423759,-0.02697189
4/12/2015,0.031269092,0.005722935,0.027220721,0.021705422,0.025480533,0.025813702,0.088345825,0.032705805,0.019996453,0.021204308,0.024556782
7/12/2015,-0.013196021,-0.02646961,0.006914298,-0.006931022,0.007627727,-0.006928301,-0.035318133,-0.006320789,-0.000336902,0.003587559,-0.003110636
8/12/2015,-0.015644293,-0.028662307,-0.007942384,-0.003483335,-0.007846647,-0.005831851,-0.018912367,-0.000422627,-0.023583071,-0.008749156,0.00075955
9/12/2015,-0.00760924,0.013310525,-0.000643658,0.004239276,-0.007467718,-0.013826975,0.012578891,-0.022322996,-0.005186526,-0.002639588,-0.021955435
10/12/2015,0.002289157,0.000793097,0.001157888,-0.015070155,-0.000881947,-0.00465163,-0.008711246,0.004745502,0.014932621,0.004785388,-0.00155347
11/12/2015,-0.023752071,-0.017997047,-0.000128651,-0.004765647,-0.011094228,0.004393935,-0.015560716,-0.026075001,-0.012301407,-0.009396955,-0.018436783
14/12/2015,0.003116424,0.022478897,0.006535619,0.007828505,0.013958631,0.008218822,-0.041627929,-0.006204275,-0.011265066,0.004611568,0.012354986
15/12/2015,0.028075994,0.043748333,0.01759883,0.011402524,0.002197786,0.014348775,0.002721228,-0.017850183,0.02438564,0.019197725,0.005848504
16/12/2015,0.021403523,-0.003531427,0.01630674,0.021239246,0.020856452,0.018857657,0.036289699,0.007663395,0.010725131,0.010698351,0.017878187
17/12/2015,-0.018683968,-0.015149001,-0.008680743,-0.000443982,-0.008854606,-0.003097569,-0.080173725,-0.021424056,-0.017366872,-0.015414939,-0.005437325
18/12/2015,-0.028774328,-0.008760675,-0.027270663,-0.009520992,-0.011782423,-0.00847468,0.005662615,-0.027442246,-0.041950542,-0.016440825,-0.013140899
21/12/2015,0.017546891,-0.000258827,0.010440624,-0.005095306,0.007434871,0.002250326,-0.0033938,0.012186088,0.009412464,-0.003635761,0.009910341
22/12/2015,0.002133554,0.005035182,0.008199253,0.008676522,0.009540402,-0.000624856,0.008462769,-0.000932216,0.010449258,0.011062745,0.015669981
23/12/2015,0.01586032,0.032187508,0.004012071,0.013903305,0.013077862,0.016014834,0.018921192,0.012787317,0.011730244,0.007565535,-0.024103084
24/12/2015,-0.001950003,-0.010782567,-0.001627867,-0.004563801,-0.005124964,0.001360565,0.02181099,-0.005354621,-0.00368584,0.002219989,-0.01842687
28/12/2015,-0.003309031,-0.007465302,0.001627867,0.001326959,0.000856139,0.00394926,-0.034571549,-0.011263548,0.007012254,-0.004832613,0.009922282
29/12/2015,0.010341206,0.00531988,0.005490125,0.011428787,0.009791268,0.00956116,0.006678081,0.017814364,0.019254491,0.007816786,0.007027351
30/12/2015,-0.007182601,-0.013352837,-0.003615388,0.000582449,-0.00936364,-0.000976386,-0.014525494,-0.013144544,-0.006399754,-0.002405919,-0.015842123
31/12/2015,-0.008445087,-0.002050485,-0.008276586,-0.015258451,-0.011829841,-0.003669966,0.012304155,-0.019381492,-0.012508838,-0.010266583,-0.01192873
4/1/2016,-0.03049528,-0.006306028,-0.013183075,-0.002516656,-0.007601193,-0.020930933,0.024706448,0.000854663,-0.028694757,-0.022047961,-0.015804078
5/1/2016,0.001727328,0.008484716,0.003184876,0.008560077,0.013641308,0.01982715,-0.001085165,-0.025378368,0.004048835,0.004171173,0.013882355
6/1/2016,-0.014541076,-0.008355492,-0.009713991,0.006152713,-0.009075606,-0.009492731,0.007571542,-0.019764059,-0.016005969,-0.005067455,-0.014370151
7/1/2016,-0.041279553,-0.016136004,-0.008771877,0.000583973,-0.005507513,-0.003101604,0.016035043,-0.043121091,-0.042825996,-0.011723096,-0.027033186
8/1/2016,-0.0226543,-0.020408424,-0.015801977,0.014634741,-0.009766542,-0.020842086,-0.046117043,0.00527392,-0.022966711,-0.010740779,-0.016509648
11/1/2016,-0.001528348,-0.013479459,0.009171921,-0.001583348,0.005782893,0.012105894,-0.057125347,0.01606278,0.001690953,-0.006028649,0.011484651
12/1/2016,0.002207108,0.020284353,-0.002088629,-0.007374715,-0.003554814,0.002003746,0,0.014408692,0.013047136,0.006843395,0.006527522
13/01/2016,-0.027860518,0.005966348,-0.008663606,0.001739863,-0.017513053,-0.009679087,0.027255756,-0.026046515,-0.029228543,-0.012496259,-0.01954223
14/01/2016,0.014886746,0.044847978,0.003947006,0.009373792,0.016176401,-0.007607492,-0.012086164,0.021635278,0.008394543,0.019090772,-0.004603807
15/01/2016,-0.020132595,-0.019656135,-0.015483616,-0.011404239,-0.009854291,0.000127276,0.02459392,-0.024308635,-0.028020665,-0.019297069,-0.016369953
19/01/2016,-0.000526149,-0.015326722,0.023071815,0.014699968,0.009854291,0.007606679,-0.081786355,-0.004850436,0.003417008,0.005141604,0.013117226
20/01/2016,-0.026663495,-0.043060491,-0.003121278,-0.016879804,-0.010079501,-0.035741205,0.015211566,0.001343981,-0.031590117,-0.018111853,0.012270156
21/01/2016,-0.00469475,0.012493498,0.011668695,-0.003498125,0.032121325,0.000523657,0.007819643,-0.005075249,0.010263137,0.001982497,0.02541927
22/01/2016,0.030305374,0.032789355,0.008307672,0.018372859,0.02518771,0.01660621,-0.000599044,0.051802023,0.009757942,0.008407053,0.005270231
25/01/2016,-0.022912013,-0.034410274,-0.006614411,-0.002870865,-0.000213221,0.006157372,0.057657603,-0.01971623,-0.004826669,-0.003624023,-0.002961022
26/01/2016,0.025192241,0.036107059,0.025184065,0.002297571,0.025610583,0.019501341,0.045902492,0.005516093,0.031746176,0.048395155,0.006731773
27/01/2016,-0.000701209,-0.018554615,-0.0001266,-0.000143659,0.016036528,-0.018606823,0.049562115,-0.067964935,-0.093530589,0.009638912,-0.025355756
28/01/2016,0.00419872,0.022328192,0.012860933,0.017490764,-0.000408199,-0.032198046,0.004618912,0.007146297,0.012191482,0.001076111,0.026827377
29/01/2016,0.038024867,0.011108059,0.023157684,0.017189958,0.019398511,0.017007404,0.02177862,0.03395824,0.017805012,0.020996765,0.01314859
1/2/2016,-0.010814618,-0.020241717,-0.007002235,-0.027960636,0.015685751,-0.004680616,0.029130484,-0.009392759,0.011833609,-0.000670783,0.01837545
2/2/2016,-0.031584278,-0.022535466,-0.011156647,-0.004141044,-0.016887564,-0.014836707,-0.023634764,-0.020429099,-0.033799433,-0.009240555,-0.009705082
3/2/2016,0.006641136,0.050837421,0.010910073,0.000572112,0.014125499,0.00105756,0.107152736,0.019599215,0.036346337,0.007034593,-0.000959563
4/2/2016,0.017097278,0.017055496,-0.004944548,0.007124524,-0.003760381,0.007766193,0.045502062,0.008002982,0.014176642,-0.002307458,-0.037832673
5/2/2016,-0.011192398,0.003126948,0.006176585,0.008905166,0.010651002,-0.035770949,0.043112088,-0.027071091,-0.008530931,-0.032873059,-0.051144829
8/2/2016,-0.02117501,0.013396486,0.017336977,-0.022341747,-0.004522618,-0.018653688,0.031454135,0.010474581,-0.025535214,0.014416936,-0.037968841
9/2/2016,-0.006031652,-0.004361187,0.000242038,0.01343658,-0.011696378,-0.01239804,-0.035970771,-0.000210516,-0.004950762,-0.000293863,0.011560691
10/2/2016,-0.012173247,-0.00915783,-0.012419432,-0.001989756,-0.003395168,0.006008937,0.000411381,-0.007608603,-0.012214491,-0.002356715,0.030597442
11/2/2016,-0.045131795,0.003145605,-0.021298639,-0.015484007,-0.011874981,-0.01473797,0.029586921,-0.006064813,-0.070491864,-0.000295001,-0.024866649
12/2/2016,0.079999296,0.017805271,0.01354994,-0.003908634,0.014472248,0.008027658,0.029124275,0.003090212,0.001750504,0.001179578,0.007472095
16/02/2016,0.014848361,0.002342362,0.005908841,0.003041256,0.002591293,0.01240683,-0.048479799,0.027804247,0.03589418,0.004898446,0.02399198
17/02/2016,0.007172236,0.00955748,0.011957382,0.00892582,0.001590901,0.003595873,0.011336018,0.015198616,0.032675119,0.001757829,0.006553925
18/02/2016,-0.016469895,0.005472782,-0.00571649,-0.000286825,0.012246015,0.007289448,0.0092168,-0.01913865,0.010517019,0.016832583,0.007364794
19/02/2016,0.000173178,0.000606558,-0.002320358,-0.004165914,-0.001571522,0.002054006,-0.0092168,-0.002287797,-0.020711469,0.006453644,0.012043297
22/02/2016,0.012887697,-0.001334324,0.004148202,0.018260027,0.004120454,0.014661899,0.011209566,0.008708296,0.019179423,0.005648123,0.014396095
23/02/2016,-0.042730285,-0.014179451,-0.003904154,0.001976827,-0.008653291,-0.00526972,0.010690833,-0.02286485,-0.00418297,-0.006416739,0.000664376
24/02/2016,0.00035625,0.003563517,-0.003060556,0.004785575,0.003745665,-0.007889254,0.00745534,0.014780795,-0.011269338,0.008419701,0.003150838
25/02/2016,0.015378014,0.005993048,0.009518498,0.008528655,0.005690396,0.01719418,0.010499636,0.006844614,0.010584755,0.013438127,0.032255609
26/02/2016,0.009253784,-0.003175476,-0.015174285,-0.025521396,-0.001762425,0.000671085,-0.019531703,0.001548837,0.0114054,-0.00565607,0.003520533
29/02/2016,-0.02178575,-0.019765861,-0.010037915,-0.001429072,-0.005700352,-0.000805573,0.018757863,-0.002272795,0.00016927,-0.005403233,-0.016265634
1/3/2016,0.050226917,0.013999922,0.011639965,0.000428643,0.014287369,0.031532642,-0.017181136,0.03894655,0.014949338,0.018924668,0.021364539
2/3/2016,0.009415315,0.017319783,0.016118853,-0.00695539,0.012744048,0.020196654,0.032929353,0.002185901,-0.002587428,-0.001680036,-0.011187598
3/3/2016,0.003340779,-0.003634321,0.003506991,0.017584814,-0.004422797,0.013476611,0.021862871,0.00741642,-0.00033426,-0.003650593,-0.009552493
4/3/2016,0.001499976,-0.001335826,0.00781622,0.008960773,-0.001542756,0.007020314,-0.02682926,0.014767237,0.012132242,-0.001407455,-0.003422097
7/3/2016,-0.001833668,0.026028386,-0.004682482,0.00846031,0.007690814,0.002655,0.015957683,-0.011128192,0.015002148,0.002251197,-0.033361335
8/3/2016,-0.01954244,-0.02190502,-0.000481572,0.006996215,0.004776637,-0.009675313,-0.023476755,-0.008280259,-0.004485246,-0.004883586,0.009407122
9/3/2016,0.005767734,-0.00278754,-0.001204549,0.005284378,-0.002289845,0.009954517,0.009610002,0.00089062,0.004159763,0.005820157,-0.025056315
10/3/2016,-0.008663809,-0.002673439,-0.008230268,-0.007098869,-0.000381977,-0.008687341,0.045249996,0.000494078,0.00065093,0.002803812,0.009384781
11/3/2016,0.012378122,0.000121811,-0.006462115,0.008762007,0.004005381,0.025564128,-0.024802513,0.010716531,0.013652889,0.005305978,0.020175712
14/03/2016,-0.003714313,0.0026733,-0.0071201,0.001660009,0.000190497,-0.004261483,-0.020830106,0.002539397,0.013627262,-0.000464058,0.012077251
15/03/2016,0.001352305,0.004962471,0.001723151,0.008945422,0.002470979,0.001376805,0.009143147,0.01989431,0.000158241,0.000928158,0.00965553
16/03/2016,-0.004741194,0.000603529,0.000368943,0.007778684,0.010200647,0.009174828,0.043775371,0.013203726,0.009530489,-0.003253054,0.007463849
17/03/2016,-0.002889247,0.014733528,0.017186153,0.013368931,0.007862267,0.01474885,-0.00327213,-0.001605661,0.024239292,-0.006257408,0.021113917
18/03/2016,0.029021583,0.001188339,0.00482223,-0.014729363,-0.007298818,-0.002555377,0.011945839,0.001133475,0.02463642,0.007094757,-0.003011554
21/03/2016,-0.000330844,-0.006911721,0.002042108,0.00231162,0.003749366,-0.016838918,0,-9.4349E-05,0.014084236,-0.00204866,0.02709416
22/03/2016,-0.003645442,0.005961163,-0.006985586,-0.009141409,-0.004312816,0.003084391,-0.014498175,0.007618995,-0.005461873,0.000931703,0.002777515
23/03/2016,-0.004992454,-0.004408122,0.000966752,0.007510362,-0.005654039,-0.002753627,-0.092102569,-0.005543894,-0.016867406,0.010376206,-0.038641816
24/03/2016,-0.007703725,0.002742651,0.000844892,-0.001225345,0.012209934,-0.000689524,0.016673986,-0.004343715,-0.005585349,-0.001752385,-0.012732586
28/03/2016,-0.001346038,0.002853461,-0.003262656,-0.003683817,-0.002991313,0.01655417,0.011741366,-0.004552439,-0.006302168,-0.000738989,-0.005041132
29/03/2016,-0.006248284,0.003674212,0.002175796,0.020164253,0.01209836,0.020281551,0.047492553,0.023395452,-0.003127657,0.008373,0.002442449
30/03/2016,0.011453787,-0.00011867,-0.001449637,0.001472745,-0.000184889,-0.004798275,-0.00744889,0.017308212,-0.01772951,-0.001467349,0.008904841
31/03/2016,-0.008240424,-0.011064038,-0.004485573,0.004937818,0.000739999,0.002401989,-0.006375237,-0.005215968,-0.012836506,-0.007183063,-0.009230292
1/4/2016,0.010916229,-0.007565166,0.014713488,0.003587382,-0.001295313,0.001864376,0.001503426,0.009133138,0.000157293,0.009108344,0.001950192
4/4/2016,-0.003877641,0.002407733,-0.003838373,-0.01080202,0.007562612,-0.006673907,-0.012093516,0.010221305,-0.004895503,-0.005510197,-0.026654994
5/4/2016,-0.014290507,-0.011489041,-0.00060078,-0.020728385,-0.006082469,-0.008743247,0.037317432,-0.011859155,0.005446668,0.003309667,-0.005015154
6/4/2016,0.007680967,0.013291346,0.007785369,-0.00411516,-9.31118E-05,0.007671017,0.01598878,0.010418383,0.007059837,0.004304823,0.010668692
7/4/2016,-0.025662415,-0.011347485,-0.006824288,0.003019511,-0.028811834,-0.009293429,0.007899726,-0.02205109,-0.00729609,-0.001372042,-0.000166003
8/4/2016,0.007300815,0.010146377,-0.000480542,0.000958948,0.003455522,0.000135649,0.039963202,0.001105037,0.006905371,-0.001556877,-0.014701223
11/4/2016,0.0079351,0.001321183,-0.005665137,-0.00233026,-0.010983848,-0.022300821,0.066791167,0.003307524,0.000234559,-0.001192371,-0.025567964
12/4/2016,0.018386488,0.012285981,0.001208336,0.004791631,0.006566169,0.001105909,-0.015549582,0.012941139,0.012122329,0.005764726,0.010818306
13/04/2016,0.04146951,0.005674058,-0.004477092,-0.00575269,-0.012785891,-0.02519024,-0.038267803,0.014383467,0.012816214,0.002460599,0.017438894
14/04/2016,0.012864126,0.007048916,0.002686165,-0.001374699,0.001363656,-0.017008814,-0.027512136,0.000535353,-0.00221383,-0.000273183,-0.00151167
15/04/2016,-0.011570247,-0.005399625,0.00352995,0.004802719,-0.000194598,0.021674683,0.023773909,-0.020275792,0.002137601,0.003090569,0.000167919
